problem, population size, tournament size, mutation rate, mean result
IsingRing, 14, 5, 0.5, 44.8
IsingRing, 15, 5, 0.5, 44.3
IsingRing, 16, 5, 0.5, 44.6
IsingRing, 17, 5, 0.5, 45.2
IsingRing, 18, 5, 0.5, 44.7
IsingRing, 19, 5, 0.5, 44.4
IsingRing, 20, 5, 0.5, 43.6
IsingRing, 21, 5, 0.5, 43.9
IsingRing, 22, 5, 0.5, 44.1
IsingRing, 23, 5, 0.5, 44.6
IsingRing, 24, 5, 0.5, 43.4
IsingRing, 25, 5, 0.5, 43.8
IsingRing, 26, 5, 0.5, 44.2
IsingRing, 27, 5, 0.5, 44.1
IsingRing, 28, 5, 0.5, 43.5
IsingRing, 29, 5, 0.5, 43.5
IsingRing, 30, 5, 0.5, 43.6
IsingRing, 31, 5, 0.5, 43.9
IsingRing, 32, 5, 0.5, 44.0
IsingRing, 33, 5, 0.5, 43.1
IsingRing, 34, 5, 0.5, 43.3
IsingRing, 35, 5, 0.5, 43.2
IsingRing, 36, 5, 0.5, 42.5
IsingRing, 37, 5, 0.5, 43.2
IsingRing, 38, 5, 0.5, 43.3
IsingRing, 39, 5, 0.5, 44.1
IsingRing, 40, 5, 0.5, 42.9
IsingRing, 41, 5, 0.5, 42.3
IsingRing, 42, 5, 0.5, 42.8
IsingRing, 43, 5, 0.5, 42.8
IsingRing, 44, 5, 0.5, 42.5
IsingRing, 45, 5, 0.5, 42.1
IsingRing, 46, 5, 0.5, 41.6
IsingRing, 47, 5, 0.5, 42.2
IsingRing, 48, 5, 0.5, 42.7
IsingRing, 49, 5, 0.5, 43.0
IsingRing, 50, 5, 0.5, 43.2
IsingRing, 51, 5, 0.5, 41.5
IsingRing, 52, 5, 0.5, 42.1
IsingRing, 53, 5, 0.5, 42.4
IsingRing, 54, 5, 0.5, 42.7
IsingRing, 55, 5, 0.5, 42.1
IsingRing, 56, 5, 0.5, 42.4
IsingRing, 57, 5, 0.5, 42.4
IsingRing, 58, 5, 0.5, 41.6
IsingRing, 59, 5, 0.5, 41.2
IsingRing, 60, 5, 0.5, 41.7
IsingRing, 61, 5, 0.5, 41.0
IsingRing, 62, 5, 0.5, 42.0
IsingRing, 63, 5, 0.5, 41.4
IsingRing, 64, 5, 0.5, 42.2
IsingRing, 65, 5, 0.5, 42.2
IsingRing, 66, 5, 0.5, 41.8
IsingRing, 67, 5, 0.5, 41.2
IsingRing, 68, 5, 0.5, 42.5
IsingRing, 69, 5, 0.5, 40.7
IsingRing, 70, 5, 0.5, 40.7
IsingRing, 71, 5, 0.5, 41.6
IsingRing, 72, 5, 0.5, 41.3
IsingRing, 73, 5, 0.5, 41.4
IsingRing, 74, 5, 0.5, 42.1
IsingRing, 75, 5, 0.5, 39.8
IsingRing, 76, 5, 0.5, 41.0
IsingRing, 77, 5, 0.5, 41.2
IsingRing, 78, 5, 0.5, 41.5
IsingRing, 79, 5, 0.5, 41.4
IsingRing, 80, 5, 0.5, 41.0
IsingRing, 81, 5, 0.5, 40.7
IsingRing, 82, 5, 0.5, 40.7
IsingRing, 83, 5, 0.5, 41.1
IsingRing, 84, 5, 0.5, 40.8
IsingRing, 85, 5, 0.5, 41.1
IsingRing, 86, 5, 0.5, 40.5
IsingRing, 87, 5, 0.5, 40.4
IsingRing, 88, 5, 0.5, 41.2
IsingRing, 89, 5, 0.5, 40.8
IsingRing, 90, 5, 0.5, 40.3
IsingRing, 91, 5, 0.5, 41.1
IsingRing, 92, 5, 0.5, 39.8
IsingRing, 93, 5, 0.5, 40.5
IsingRing, 94, 5, 0.5, 41.3
IsingRing, 95, 5, 0.5, 40.8
IsingRing, 96, 5, 0.5, 41.2
IsingRing, 97, 5, 0.5, 41.9
IsingRing, 98, 5, 0.5, 40.6
IsingRing, 99, 5, 0.5, 40.4
IsingRing, 100, 5, 0.5, 39.6
IsingRing, 7, 6, 0.001, 45.4
IsingRing, 8, 6, 0.001, 45.6
IsingRing, 9, 6, 0.001, 45.2
IsingRing, 10, 6, 0.001, 45.5
IsingRing, 11, 6, 0.001, 45.0
IsingRing, 12, 6, 0.001, 45.5
IsingRing, 13, 6, 0.001, 45.1
IsingRing, 14, 6, 0.001, 45.0
IsingRing, 15, 6, 0.001, 44.9
IsingRing, 16, 6, 0.001, 44.5
IsingRing, 17, 6, 0.001, 44.3
IsingRing, 18, 6, 0.001, 44.6
IsingRing, 19, 6, 0.001, 44.0
IsingRing, 20, 6, 0.001, 44.4
IsingRing, 21, 6, 0.001, 44.1
IsingRing, 22, 6, 0.001, 44.0
IsingRing, 23, 6, 0.001, 44.3
IsingRing, 24, 6, 0.001, 43.8
IsingRing, 25, 6, 0.001, 43.4
IsingRing, 26, 6, 0.001, 43.8
IsingRing, 27, 6, 0.001, 43.4
IsingRing, 28, 6, 0.001, 43.1
IsingRing, 29, 6, 0.001, 43.3
IsingRing, 30, 6, 0.001, 42.6
IsingRing, 31, 6, 0.001, 43.7
IsingRing, 32, 6, 0.001, 43.2
IsingRing, 33, 6, 0.001, 43.9
IsingRing, 34, 6, 0.001, 43.1
IsingRing, 35, 6, 0.001, 43.3
IsingRing, 36, 6, 0.001, 43.2
IsingRing, 37, 6, 0.001, 42.5
IsingRing, 38, 6, 0.001, 42.8
IsingRing, 39, 6, 0.001, 42.9
IsingRing, 40, 6, 0.001, 43.3
IsingRing, 41, 6, 0.001, 42.7
IsingRing, 42, 6, 0.001, 42.9
IsingRing, 43, 6, 0.001, 43.2
IsingRing, 44, 6, 0.001, 42.7
IsingRing, 45, 6, 0.001, 43.5
IsingRing, 46, 6, 0.001, 42.5
IsingRing, 47, 6, 0.001, 42.7
IsingRing, 48, 6, 0.001, 42.1
IsingRing, 49, 6, 0.001, 42.1
IsingRing, 50, 6, 0.001, 42.7
IsingRing, 51, 6, 0.001, 42.3
IsingRing, 52, 6, 0.001, 42.3
IsingRing, 53, 6, 0.001, 42.8
IsingRing, 54, 6, 0.001, 43.3
IsingRing, 55, 6, 0.001, 41.2
IsingRing, 56, 6, 0.001, 42.2
IsingRing, 57, 6, 0.001, 42.2
IsingRing, 58, 6, 0.001, 42.0
IsingRing, 59, 6, 0.001, 41.6
IsingRing, 60, 6, 0.001, 41.4
IsingRing, 61, 6, 0.001, 41.2
IsingRing, 62, 6, 0.001, 41.8
IsingRing, 63, 6, 0.001, 42.7
IsingRing, 64, 6, 0.001, 41.6
IsingRing, 65, 6, 0.001, 42.2
IsingRing, 66, 6, 0.001, 41.7
IsingRing, 67, 6, 0.001, 41.9
IsingRing, 68, 6, 0.001, 42.0
IsingRing, 69, 6, 0.001, 41.3
IsingRing, 70, 6, 0.001, 41.4
IsingRing, 71, 6, 0.001, 42.0
IsingRing, 72, 6, 0.001, 42.2
IsingRing, 73, 6, 0.001, 41.5
IsingRing, 74, 6, 0.001, 41.8
IsingRing, 75, 6, 0.001, 41.5
IsingRing, 76, 6, 0.001, 41.4
IsingRing, 77, 6, 0.001, 41.2
IsingRing, 78, 6, 0.001, 40.7
IsingRing, 79, 6, 0.001, 41.4
IsingRing, 80, 6, 0.001, 40.9
IsingRing, 81, 6, 0.001, 41.5
IsingRing, 82, 6, 0.001, 40.6
IsingRing, 83, 6, 0.001, 41.0
IsingRing, 84, 6, 0.001, 40.2
IsingRing, 85, 6, 0.001, 40.7
IsingRing, 86, 6, 0.001, 40.8
IsingRing, 87, 6, 0.001, 40.8
IsingRing, 88, 6, 0.001, 41.0
IsingRing, 89, 6, 0.001, 41.1
IsingRing, 90, 6, 0.001, 41.7
IsingRing, 91, 6, 0.001, 41.3
IsingRing, 92, 6, 0.001, 40.8
IsingRing, 93, 6, 0.001, 40.2
IsingRing, 94, 6, 0.001, 41.3
IsingRing, 95, 6, 0.001, 40.4
IsingRing, 96, 6, 0.001, 40.7
IsingRing, 97, 6, 0.001, 39.5
IsingRing, 98, 6, 0.001, 40.7
IsingRing, 99, 6, 0.001, 40.1
IsingRing, 100, 6, 0.001, 39.0
IsingRing, 7, 6, 0.01, 46.5
IsingRing, 8, 6, 0.01, 45.4
IsingRing, 9, 6, 0.01, 45.9
IsingRing, 10, 6, 0.01, 45.6
IsingRing, 11, 6, 0.01, 45.5
IsingRing, 12, 6, 0.01, 45.4
IsingRing, 13, 6, 0.01, 44.7
IsingRing, 14, 6, 0.01, 45.4
IsingRing, 15, 6, 0.01, 44.4
IsingRing, 16, 6, 0.01, 44.7
IsingRing, 17, 6, 0.01, 44.5
IsingRing, 18, 6, 0.01, 44.6
IsingRing, 19, 6, 0.01, 44.2
IsingRing, 20, 6, 0.01, 44.9
IsingRing, 21, 6, 0.01, 45.1
IsingRing, 22, 6, 0.01, 44.0
IsingRing, 23, 6, 0.01, 44.1
IsingRing, 24, 6, 0.01, 43.8
IsingRing, 25, 6, 0.01, 43.7
IsingRing, 26, 6, 0.01, 44.0
IsingRing, 27, 6, 0.01, 44.3
IsingRing, 28, 6, 0.01, 43.7
IsingRing, 29, 6, 0.01, 43.1
IsingRing, 30, 6, 0.01, 43.2
IsingRing, 31, 6, 0.01, 43.5
IsingRing, 32, 6, 0.01, 43.1
IsingRing, 33, 6, 0.01, 43.3
IsingRing, 34, 6, 0.01, 43.3
IsingRing, 35, 6, 0.01, 43.3
IsingRing, 36, 6, 0.01, 43.2
IsingRing, 37, 6, 0.01, 42.6
IsingRing, 38, 6, 0.01, 42.9
IsingRing, 39, 6, 0.01, 43.2
IsingRing, 40, 6, 0.01, 42.1
IsingRing, 41, 6, 0.01, 42.8
IsingRing, 42, 6, 0.01, 43.0
IsingRing, 43, 6, 0.01, 42.9
IsingRing, 44, 6, 0.01, 43.0
IsingRing, 45, 6, 0.01, 42.1
IsingRing, 46, 6, 0.01, 42.7
IsingRing, 47, 6, 0.01, 42.4
IsingRing, 48, 6, 0.01, 42.5
IsingRing, 49, 6, 0.01, 42.7
IsingRing, 50, 6, 0.01, 42.6
IsingRing, 51, 6, 0.01, 42.3
IsingRing, 52, 6, 0.01, 42.1
IsingRing, 53, 6, 0.01, 41.4
IsingRing, 54, 6, 0.01, 42.1
IsingRing, 55, 6, 0.01, 42.8
IsingRing, 56, 6, 0.01, 41.8
IsingRing, 57, 6, 0.01, 43.0
IsingRing, 58, 6, 0.01, 41.8
IsingRing, 59, 6, 0.01, 41.6
IsingRing, 60, 6, 0.01, 42.2
IsingRing, 61, 6, 0.01, 41.8
IsingRing, 62, 6, 0.01, 41.1
IsingRing, 63, 6, 0.01, 42.3
IsingRing, 64, 6, 0.01, 41.5
IsingRing, 65, 6, 0.01, 41.9
IsingRing, 66, 6, 0.01, 41.1
IsingRing, 67, 6, 0.01, 41.5
IsingRing, 68, 6, 0.01, 41.7
IsingRing, 69, 6, 0.01, 41.3
IsingRing, 70, 6, 0.01, 41.6
IsingRing, 71, 6, 0.01, 41.0
IsingRing, 72, 6, 0.01, 41.1
IsingRing, 73, 6, 0.01, 41.0
IsingRing, 74, 6, 0.01, 41.4
IsingRing, 75, 6, 0.01, 40.8
IsingRing, 76, 6, 0.01, 41.4
IsingRing, 77, 6, 0.01, 41.2
IsingRing, 78, 6, 0.01, 40.9
IsingRing, 79, 6, 0.01, 40.9
IsingRing, 80, 6, 0.01, 40.0
IsingRing, 81, 6, 0.01, 40.9
IsingRing, 82, 6, 0.01, 40.9
IsingRing, 83, 6, 0.01, 40.4
IsingRing, 84, 6, 0.01, 40.5
IsingRing, 85, 6, 0.01, 40.9
IsingRing, 86, 6, 0.01, 40.6
IsingRing, 87, 6, 0.01, 40.4
IsingRing, 88, 6, 0.01, 39.9
IsingRing, 89, 6, 0.01, 41.6
IsingRing, 90, 6, 0.01, 40.2
IsingRing, 91, 6, 0.01, 40.4
IsingRing, 92, 6, 0.01, 40.9
IsingRing, 93, 6, 0.01, 40.5
IsingRing, 94, 6, 0.01, 40.8
IsingRing, 95, 6, 0.01, 40.9
IsingRing, 96, 6, 0.01, 40.6
IsingRing, 97, 6, 0.01, 41.3
IsingRing, 98, 6, 0.01, 40.6
IsingRing, 99, 6, 0.01, 40.0
IsingRing, 100, 6, 0.01, 39.6
IsingRing, 7, 6, 0.1, 46.2
IsingRing, 8, 6, 0.1, 46.1
IsingRing, 9, 6, 0.1, 45.4
IsingRing, 10, 6, 0.1, 46.0
IsingRing, 11, 6, 0.1, 45.6
IsingRing, 12, 6, 0.1, 45.6
IsingRing, 13, 6, 0.1, 45.4
IsingRing, 14, 6, 0.1, 45.1
IsingRing, 15, 6, 0.1, 45.7
IsingRing, 16, 6, 0.1, 44.9
IsingRing, 17, 6, 0.1, 44.1
IsingRing, 18, 6, 0.1, 44.4
IsingRing, 19, 6, 0.1, 44.5
IsingRing, 20, 6, 0.1, 44.3
IsingRing, 21, 6, 0.1, 44.3
IsingRing, 22, 6, 0.1, 44.4
IsingRing, 23, 6, 0.1, 44.1
IsingRing, 24, 6, 0.1, 43.7
IsingRing, 25, 6, 0.1, 43.5
IsingRing, 26, 6, 0.1, 43.9
IsingRing, 27, 6, 0.1, 43.7
IsingRing, 28, 6, 0.1, 44.1
IsingRing, 29, 6, 0.1, 43.8
IsingRing, 30, 6, 0.1, 43.3
IsingRing, 31, 6, 0.1, 43.4
IsingRing, 32, 6, 0.1, 43.2
IsingRing, 33, 6, 0.1, 43.4
IsingRing, 34, 6, 0.1, 43.3
IsingRing, 35, 6, 0.1, 43.6
IsingRing, 36, 6, 0.1, 43.7
IsingRing, 37, 6, 0.1, 43.6
IsingRing, 38, 6, 0.1, 42.7
IsingRing, 39, 6, 0.1, 42.8
IsingRing, 40, 6, 0.1, 43.8
IsingRing, 41, 6, 0.1, 42.3
IsingRing, 42, 6, 0.1, 42.9
IsingRing, 43, 6, 0.1, 43.4
IsingRing, 44, 6, 0.1, 43.1
IsingRing, 45, 6, 0.1, 42.8
IsingRing, 46, 6, 0.1, 43.0
IsingRing, 47, 6, 0.1, 42.4
IsingRing, 48, 6, 0.1, 42.5
IsingRing, 49, 6, 0.1, 41.8
IsingRing, 50, 6, 0.1, 43.2
IsingRing, 51, 6, 0.1, 42.1
IsingRing, 52, 6, 0.1, 43.2
IsingRing, 53, 6, 0.1, 41.6
IsingRing, 54, 6, 0.1, 42.8
IsingRing, 55, 6, 0.1, 41.3
IsingRing, 56, 6, 0.1, 41.9
IsingRing, 57, 6, 0.1, 41.5
IsingRing, 58, 6, 0.1, 41.6
IsingRing, 59, 6, 0.1, 41.9
IsingRing, 60, 6, 0.1, 41.6
IsingRing, 61, 6, 0.1, 41.8
IsingRing, 62, 6, 0.1, 41.6
IsingRing, 63, 6, 0.1, 41.3
IsingRing, 64, 6, 0.1, 41.1
IsingRing, 65, 6, 0.1, 41.1
IsingRing, 66, 6, 0.1, 41.7
IsingRing, 67, 6, 0.1, 42.1
IsingRing, 68, 6, 0.1, 41.0
IsingRing, 69, 6, 0.1, 41.5
IsingRing, 70, 6, 0.1, 42.1
IsingRing, 71, 6, 0.1, 40.3
IsingRing, 72, 6, 0.1, 41.5
IsingRing, 73, 6, 0.1, 41.2
IsingRing, 74, 6, 0.1, 40.8
IsingRing, 75, 6, 0.1, 41.7
IsingRing, 76, 6, 0.1, 40.7
IsingRing, 77, 6, 0.1, 41.3
IsingRing, 78, 6, 0.1, 40.6
IsingRing, 79, 6, 0.1, 41.0
IsingRing, 80, 6, 0.1, 41.6
IsingRing, 81, 6, 0.1, 40.7
IsingRing, 82, 6, 0.1, 40.2
IsingRing, 83, 6, 0.1, 40.6
IsingRing, 84, 6, 0.1, 41.4
IsingRing, 85, 6, 0.1, 40.8
IsingRing, 86, 6, 0.1, 40.5
IsingRing, 87, 6, 0.1, 40.7
IsingRing, 88, 6, 0.1, 39.8
IsingRing, 89, 6, 0.1, 40.3
IsingRing, 90, 6, 0.1, 40.9
IsingRing, 91, 6, 0.1, 41.0
IsingRing, 92, 6, 0.1, 41.1
IsingRing, 93, 6, 0.1, 40.4
IsingRing, 94, 6, 0.1, 39.5
IsingRing, 95, 6, 0.1, 40.2
IsingRing, 96, 6, 0.1, 40.1
IsingRing, 97, 6, 0.1, 40.1
IsingRing, 98, 6, 0.1, 39.7
IsingRing, 99, 6, 0.1, 40.0
IsingRing, 100, 6, 0.1, 40.3
IsingRing, 7, 6, 0.2, 46.0
IsingRing, 8, 6, 0.2, 45.7
IsingRing, 9, 6, 0.2, 45.0
IsingRing, 10, 6, 0.2, 45.5
IsingRing, 11, 6, 0.2, 45.2
IsingRing, 12, 6, 0.2, 44.8
IsingRing, 13, 6, 0.2, 45.2
IsingRing, 14, 6, 0.2, 45.1
IsingRing, 15, 6, 0.2, 45.0
IsingRing, 16, 6, 0.2, 44.9
IsingRing, 17, 6, 0.2, 44.7
IsingRing, 18, 6, 0.2, 45.0
IsingRing, 19, 6, 0.2, 44.0
IsingRing, 20, 6, 0.2, 44.6
IsingRing, 21, 6, 0.2, 44.2
IsingRing, 22, 6, 0.2, 44.8
IsingRing, 23, 6, 0.2, 44.2
IsingRing, 24, 6, 0.2, 44.3
IsingRing, 25, 6, 0.2, 44.1
IsingRing, 26, 6, 0.2, 44.0
IsingRing, 27, 6, 0.2, 44.3
IsingRing, 28, 6, 0.2, 44.6
IsingRing, 29, 6, 0.2, 43.0
IsingRing, 30, 6, 0.2, 43.3
IsingRing, 31, 6, 0.2, 43.6
IsingRing, 32, 6, 0.2, 43.1
IsingRing, 33, 6, 0.2, 43.8
IsingRing, 34, 6, 0.2, 43.5
IsingRing, 35, 6, 0.2, 43.4
IsingRing, 36, 6, 0.2, 43.0
IsingRing, 37, 6, 0.2, 42.8
IsingRing, 38, 6, 0.2, 43.1
IsingRing, 39, 6, 0.2, 42.6
IsingRing, 40, 6, 0.2, 43.1
IsingRing, 41, 6, 0.2, 43.0
IsingRing, 42, 6, 0.2, 42.6
IsingRing, 43, 6, 0.2, 42.2
IsingRing, 44, 6, 0.2, 42.6
IsingRing, 45, 6, 0.2, 42.6
IsingRing, 46, 6, 0.2, 42.3
IsingRing, 47, 6, 0.2, 42.9
IsingRing, 48, 6, 0.2, 42.4
IsingRing, 49, 6, 0.2, 42.4
IsingRing, 50, 6, 0.2, 42.4
IsingRing, 51, 6, 0.2, 42.3
IsingRing, 52, 6, 0.2, 41.9
IsingRing, 53, 6, 0.2, 41.9
IsingRing, 54, 6, 0.2, 42.0
IsingRing, 55, 6, 0.2, 42.5
IsingRing, 56, 6, 0.2, 41.9
IsingRing, 57, 6, 0.2, 42.3
IsingRing, 58, 6, 0.2, 41.6
IsingRing, 59, 6, 0.2, 41.6
IsingRing, 60, 6, 0.2, 42.0
IsingRing, 61, 6, 0.2, 42.4
IsingRing, 62, 6, 0.2, 41.3
IsingRing, 63, 6, 0.2, 41.7
IsingRing, 64, 6, 0.2, 41.5
IsingRing, 65, 6, 0.2, 42.4
IsingRing, 66, 6, 0.2, 43.2
IsingRing, 67, 6, 0.2, 41.4
IsingRing, 68, 6, 0.2, 41.8
IsingRing, 69, 6, 0.2, 40.7
IsingRing, 70, 6, 0.2, 40.7
IsingRing, 71, 6, 0.2, 41.0
IsingRing, 72, 6, 0.2, 41.6
IsingRing, 73, 6, 0.2, 41.2
IsingRing, 74, 6, 0.2, 41.9
IsingRing, 75, 6, 0.2, 41.0
IsingRing, 76, 6, 0.2, 40.5
IsingRing, 77, 6, 0.2, 41.6
IsingRing, 78, 6, 0.2, 41.5
IsingRing, 79, 6, 0.2, 40.9
IsingRing, 80, 6, 0.2, 40.3
IsingRing, 81, 6, 0.2, 40.6
IsingRing, 82, 6, 0.2, 40.4
IsingRing, 83, 6, 0.2, 41.2
IsingRing, 84, 6, 0.2, 40.4
IsingRing, 85, 6, 0.2, 41.7
IsingRing, 86, 6, 0.2, 41.3
IsingRing, 87, 6, 0.2, 39.9
IsingRing, 88, 6, 0.2, 40.3
IsingRing, 89, 6, 0.2, 41.6
IsingRing, 90, 6, 0.2, 41.1
IsingRing, 91, 6, 0.2, 41.6
IsingRing, 92, 6, 0.2, 40.4
IsingRing, 93, 6, 0.2, 40.7
IsingRing, 94, 6, 0.2, 40.4
IsingRing, 95, 6, 0.2, 39.9
IsingRing, 96, 6, 0.2, 40.4
IsingRing, 97, 6, 0.2, 40.8
IsingRing, 98, 6, 0.2, 41.2
IsingRing, 99, 6, 0.2, 39.7
IsingRing, 100, 6, 0.2, 39.8
IsingRing, 7, 6, 0.5, 45.5
IsingRing, 8, 6, 0.5, 45.3
IsingRing, 9, 6, 0.5, 45.9
IsingRing, 10, 6, 0.5, 45.7
IsingRing, 11, 6, 0.5, 45.3
IsingRing, 12, 6, 0.5, 44.8
IsingRing, 13, 6, 0.5, 44.4
IsingRing, 14, 6, 0.5, 45.2
IsingRing, 15, 6, 0.5, 44.6
IsingRing, 16, 6, 0.5, 44.8
IsingRing, 17, 6, 0.5, 44.3
IsingRing, 18, 6, 0.5, 44.7
IsingRing, 19, 6, 0.5, 44.4
IsingRing, 20, 6, 0.5, 44.5
IsingRing, 21, 6, 0.5, 44.1
IsingRing, 22, 6, 0.5, 44.5
IsingRing, 23, 6, 0.5, 44.4
IsingRing, 24, 6, 0.5, 44.3
IsingRing, 25, 6, 0.5, 44.0
IsingRing, 26, 6, 0.5, 44.1
IsingRing, 27, 6, 0.5, 43.2
IsingRing, 28, 6, 0.5, 44.3
IsingRing, 29, 6, 0.5, 43.7
IsingRing, 30, 6, 0.5, 42.9
IsingRing, 31, 6, 0.5, 43.5
IsingRing, 32, 6, 0.5, 44.3
IsingRing, 33, 6, 0.5, 42.8
IsingRing, 34, 6, 0.5, 43.2
IsingRing, 35, 6, 0.5, 42.6
IsingRing, 36, 6, 0.5, 42.9
IsingRing, 37, 6, 0.5, 42.4
IsingRing, 38, 6, 0.5, 42.9
IsingRing, 39, 6, 0.5, 43.3
IsingRing, 40, 6, 0.5, 42.3
IsingRing, 41, 6, 0.5, 43.0
IsingRing, 42, 6, 0.5, 42.5
IsingRing, 43, 6, 0.5, 42.6
IsingRing, 44, 6, 0.5, 43.2
IsingRing, 45, 6, 0.5, 42.1
IsingRing, 46, 6, 0.5, 42.3
IsingRing, 47, 6, 0.5, 42.9
IsingRing, 48, 6, 0.5, 42.1
IsingRing, 49, 6, 0.5, 42.5
IsingRing, 50, 6, 0.5, 42.4
IsingRing, 51, 6, 0.5, 42.8
IsingRing, 52, 6, 0.5, 42.2
IsingRing, 53, 6, 0.5, 42.4
IsingRing, 54, 6, 0.5, 42.0
IsingRing, 55, 6, 0.5, 42.6
IsingRing, 56, 6, 0.5, 42.2
IsingRing, 57, 6, 0.5, 41.6
IsingRing, 58, 6, 0.5, 41.7
IsingRing, 59, 6, 0.5, 41.7
IsingRing, 60, 6, 0.5, 41.8
IsingRing, 61, 6, 0.5, 41.6
IsingRing, 62, 6, 0.5, 41.7
IsingRing, 63, 6, 0.5, 41.2
IsingRing, 64, 6, 0.5, 41.8
IsingRing, 65, 6, 0.5, 40.9
IsingRing, 66, 6, 0.5, 41.8
IsingRing, 67, 6, 0.5, 41.3
IsingRing, 68, 6, 0.5, 41.8
IsingRing, 69, 6, 0.5, 41.1
IsingRing, 70, 6, 0.5, 41.9
IsingRing, 71, 6, 0.5, 40.6
IsingRing, 72, 6, 0.5, 40.9
IsingRing, 73, 6, 0.5, 42.2
IsingRing, 74, 6, 0.5, 41.9
IsingRing, 75, 6, 0.5, 41.5
IsingRing, 76, 6, 0.5, 40.9
IsingRing, 77, 6, 0.5, 41.2
IsingRing, 78, 6, 0.5, 40.7
IsingRing, 79, 6, 0.5, 40.6
IsingRing, 80, 6, 0.5, 41.6
IsingRing, 81, 6, 0.5, 41.0
IsingRing, 82, 6, 0.5, 40.7
IsingRing, 83, 6, 0.5, 41.2
IsingRing, 84, 6, 0.5, 41.5
IsingRing, 85, 6, 0.5, 40.2
IsingRing, 86, 6, 0.5, 41.0
IsingRing, 87, 6, 0.5, 40.8
IsingRing, 88, 6, 0.5, 40.6
IsingRing, 89, 6, 0.5, 40.6
IsingRing, 90, 6, 0.5, 41.1
IsingRing, 91, 6, 0.5, 40.3
IsingRing, 92, 6, 0.5, 40.4
IsingRing, 93, 6, 0.5, 41.2
IsingRing, 94, 6, 0.5, 40.3
IsingRing, 95, 6, 0.5, 40.5
IsingRing, 96, 6, 0.5, 41.1
IsingRing, 97, 6, 0.5, 39.8
IsingRing, 98, 6, 0.5, 40.6
IsingRing, 99, 6, 0.5, 39.4
IsingRing, 100, 6, 0.5, 40.2
IsingRing, 8, 7, 0.001, 45.6
IsingRing, 9, 7, 0.001, 45.5
IsingRing, 10, 7, 0.001, 45.2
IsingRing, 11, 7, 0.001, 45.6
IsingRing, 12, 7, 0.001, 45.3
IsingRing, 13, 7, 0.001, 44.7
IsingRing, 14, 7, 0.001, 45.2
IsingRing, 15, 7, 0.001, 44.7
IsingRing, 16, 7, 0.001, 44.7
IsingRing, 17, 7, 0.001, 44.5
IsingRing, 18, 7, 0.001, 44.3
IsingRing, 19, 7, 0.001, 44.6
IsingRing, 20, 7, 0.001, 44.6
IsingRing, 21, 7, 0.001, 44.5
IsingRing, 22, 7, 0.001, 44.2
IsingRing, 23, 7, 0.001, 43.9
IsingRing, 24, 7, 0.001, 43.1
IsingRing, 25, 7, 0.001, 44.2
IsingRing, 26, 7, 0.001, 44.0
IsingRing, 27, 7, 0.001, 43.5
IsingRing, 28, 7, 0.001, 43.0
IsingRing, 29, 7, 0.001, 43.2
IsingRing, 30, 7, 0.001, 43.2
IsingRing, 31, 7, 0.001, 43.1
IsingRing, 32, 7, 0.001, 43.9
IsingRing, 33, 7, 0.001, 43.2
IsingRing, 34, 7, 0.001, 43.4
IsingRing, 35, 7, 0.001, 43.2
IsingRing, 36, 7, 0.001, 43.3
IsingRing, 37, 7, 0.001, 43.3
IsingRing, 38, 7, 0.001, 43.2
IsingRing, 39, 7, 0.001, 42.7
IsingRing, 40, 7, 0.001, 42.9
IsingRing, 41, 7, 0.001, 43.5
IsingRing, 42, 7, 0.001, 42.8
IsingRing, 43, 7, 0.001, 42.2
IsingRing, 44, 7, 0.001, 42.9
IsingRing, 45, 7, 0.001, 42.3
IsingRing, 46, 7, 0.001, 42.2
IsingRing, 47, 7, 0.001, 42.3
IsingRing, 48, 7, 0.001, 42.2
IsingRing, 49, 7, 0.001, 42.2
IsingRing, 50, 7, 0.001, 42.5
IsingRing, 51, 7, 0.001, 43.0
IsingRing, 52, 7, 0.001, 42.6
IsingRing, 53, 7, 0.001, 42.4
IsingRing, 54, 7, 0.001, 42.1
IsingRing, 55, 7, 0.001, 41.9
IsingRing, 56, 7, 0.001, 42.0
IsingRing, 57, 7, 0.001, 42.1
IsingRing, 58, 7, 0.001, 41.9
IsingRing, 59, 7, 0.001, 41.1
IsingRing, 60, 7, 0.001, 42.1
IsingRing, 61, 7, 0.001, 41.6
IsingRing, 62, 7, 0.001, 42.5
IsingRing, 63, 7, 0.001, 41.8
IsingRing, 64, 7, 0.001, 42.3
IsingRing, 65, 7, 0.001, 41.6
IsingRing, 66, 7, 0.001, 41.2
IsingRing, 67, 7, 0.001, 40.8
IsingRing, 68, 7, 0.001, 41.2
IsingRing, 69, 7, 0.001, 41.1
IsingRing, 70, 7, 0.001, 40.5
IsingRing, 71, 7, 0.001, 41.6
IsingRing, 72, 7, 0.001, 41.9
IsingRing, 73, 7, 0.001, 41.7
IsingRing, 74, 7, 0.001, 40.8
IsingRing, 75, 7, 0.001, 40.3
IsingRing, 76, 7, 0.001, 41.5
IsingRing, 77, 7, 0.001, 41.8
IsingRing, 78, 7, 0.001, 40.6
IsingRing, 79, 7, 0.001, 40.5
IsingRing, 80, 7, 0.001, 41.3
IsingRing, 81, 7, 0.001, 40.2
IsingRing, 82, 7, 0.001, 40.5
IsingRing, 83, 7, 0.001, 41.1
IsingRing, 84, 7, 0.001, 40.8
IsingRing, 85, 7, 0.001, 40.9
