evaluations raw_y
20 1.5451174289
21 1.5605493134
44 1.9025875190
45 2.8868360277
58 3.1172069825
90 3.2467532468
116 4.0983606557
119 4.4483985765
5000 3.7091988131
evaluations raw_y
1 0.7654623393
2 0.8722958828
3 1.1649580615
4 1.3935340022
6 1.7146776406
17 1.7934002869
20 1.9025875190
23 2.0000000000
33 2.0525451560
34 2.1663778163
39 2.4366471735
41 2.6427061311
46 2.7352297593
110 2.7839643653
145 2.8868360277
177 3.0562347188
180 3.3156498674
204 3.7091988131
255 4.8638132296
5000 3.8940809969
evaluations raw_y
1 1.0008006405
3 1.0204081633
7 1.0766580534
9 1.1394712853
10 1.3455328310
17 1.3691128149
20 1.5006002401
24 1.6778523490
26 1.8142235123
31 1.9747235387
42 2.0798668885
43 2.5987525988
48 2.9411764706
50 2.9976019185
59 3.1172069825
66 3.4626038781
73 3.6231884058
5000 2.1663778163
evaluations raw_y
1 0.8532423208
3 1.0993843448
5 1.2794268168
11 1.4188422247
26 1.6960651289
28 2.0525451560
30 2.2281639929
34 2.5987525988
42 2.7352297593
53 3.4626038781
67 3.8940809969
5000 2.8344671202
evaluations raw_y
1 0.8532423208
3 1.2195121951
4 1.4188422247
5 1.6425755585
13 1.6960651289
14 1.9260400616
24 1.9500780031
25 1.9747235387
34 2.1079258010
39 2.3992322457
48 2.4366471735
107 2.4752475248
114 2.5562372188
127 2.7352297593
175 2.9411764706
179 3.0562347188
275 3.2467532468
